CodigoCombustible,NombreEstacion,Dirección,Ciudad,Estado,AccesoPublico,Latitud,Longitud,IDEstacion
ELEC,ESSEX FARMS EVSE5,2496 NY-22,Essex,NY,True,44.30822,-73.37466,196295
ELEC,ESSEX FARMS EVSE3,2496 NY-22,Essex,NY,True,44.308174,-73.37461,196296
ELEC,ESSEX FARMS EVSE1,2496 NY-22,Essex,NY,True,44.30778,-73.37454,196297
ELEC,RCP MAIN PARKING,4254 NY-43,Wynantskill,NY,True,42.653034,-73.652079,196298
ELEC,1065 Elton St,1065 Elton St,Brooklyn,NY,True,40.657441,-73.874619,196329
ELEC,PHILLIPSHDWR PHILLIPS STA1,6517 NY-158,Altamont,NY,True,42.712869,-73.989768,196361
ELEC,PHILLIPSHDWR PHILLIPS STA2,6517 NY-158,Altamont,NY,True,42.71287,-73.989773,196362
ELEC,RCP MAIN LOT 2,4254 NY-43,Wynantskill,NY,True,42.65306,-73.652081,196458
ELEC,New Paltz Plaza Shopping Mall - Tesla Supercharger,271 Main Street Plaza Diner,New Paltz,NY,True,41.743818,-74.070079,196518
ELEC,Motor Parkway Plaza - Tesla Supercharger,694 Motor Parkway,Hauppauge,NY,True,40.806913,-73.238541,196519
ELEC,NYC FLEET DCASCSTHSE_1_L3,6626 Metropolitan Ave,Middle Village,NY,True,40.711327,-73.89229,196564
ELEC,NYC FLEET DCASCSTHSE_3_L3,6626 Metropolitan Ave,Middle Village,NY,True,40.711273,-73.89222,196565
ELEC,NYC FLEET DCASCSTHSE_2_L3,6626 Metropolitan Ave,Middle Village,NY,True,40.711266,-73.89218,196566
BD,NPS NERO - VAMA - Vanderbilt Coach House,12 Coach House Dr,Hyde Park,NY,False,41.790431,-73.942425,196608
BD,NPS NERO - STIS - Fort Wadsworth - Mechanic Shop - Fuel Station 1,207 New York Ave,Staten Island,NY,False,40.60391,-74.058548,196609
BD,NPS NERO - SARA - Saratoga National Historical Park,648 Route 32,Stillwater,NY,False,43.018962,-73.645659,196610
E85,NPS NERO - STIS - Fort Wadsworth - Mechanic Shop - Fuel Station 1,207 New York Ave,Staten Island,NY,False,40.60391,-74.058548,196619
ELEC,Best Western Plus Victor Inn & Suites,7449 NY-96,Victor,NY,True,43.005833,-77.444589,197044
ELEC,BROAD MANAGMENT STATION 1,70 Hatfield Ln,Goshen,NY,True,41.397857,-74.341739,197067
ELEC,BROAD MANAGMENT STATION 2,70 Hatfield Ln,Goshen,NY,True,41.397903,-74.341796,197068
ELEC,MIDDLETOWN NY JAMES STREET #2,12-14 King St,Middletown,NY,True,41.445754,-74.420784,197103
ELEC,MIDDLETOWN NY JAMES STREET #1,12-14 King St,Middletown,NY,True,41.445744,-74.420798,197104
ELEC,EVolveNY LaGrangeville,16 John J Wagner Way,LaGrangeville,NY,True,41.667907,-73.795294,197115
ELEC,ESF STATION 10,Stadium Place,Syracuse,NY,True,43.035251,-76.139692,197196
ELEC,ESF STATION 9,Stadium Place,Syracuse,NY,True,43.035228,-76.139678,197197
ELEC,ESF STATION 8,Stadium Place,Syracuse,NY,True,43.035231,-76.139688,197198
ELEC,ESF STATION 7,Stadium Place,Syracuse,NY,True,43.035249,-76.13968,197199
ELEC,WHITE PLAINS EVSE1,1 Maple Ave,White Plains,NY,True,41.02841,-73.75938,197206
ELEC,WHITE PLAINS EVSE4,1 Maple Ave,White Plains,NY,True,41.028316,-73.759354,197207
ELEC,WHITE PLAINS EVSE2,1 Maple Ave,White Plains,NY,True,41.02869,-73.75944,197208
ELEC,WHITE PLAINS EVSE3,1 Maple Ave,White Plains,NY,True,41.02859,-73.759544,197209
ELEC,Ed Shults Ford Lincoln,2253 Washington Street,Jamestown,NY,True,42.113483,-79.246481,197385
ELEC,Bellreng Automotive and Towing,2131 Eggert Rd,Amherst,NY,True,42.9795146985502,-78.8214996823335,197536
ELEC,Price Chopper,854 NY-13,Cortland,NY,True,42.5719158520722,-76.216106747181,197538
ELEC,The Sherburne News,17 E State St,Sherburne,NY,True,42.6784839976319,-75.4977354262436,197539
ELEC,Bliss Construction,6770 Main Street,Williamsville,NY,False,42.9659532,-78.700983808,197546
ELEC,626 Sheepshead Bay Rd - Parking,626 Sheepshead Bay Rd,Brooklyn,NY,True,40.57863,-73.975218,197548
ELEC,Gramercy Plaza  - Parking Garage,130 East 18th St,New York,NY,False,40.7362174,-73.98666508,197593
ELEC,BCH STATION1,224 E Main St,Springville,NY,True,42.508937,-78.659227,197669
ELEC,WFM - NORTHEAST WHOLE FOODS 1,214 3rd St,Gowanus,NY,True,40.674844,-73.989457,197695
ELEC,THE ELDRED PRES STATION 2,1025 State Rte 55,Eldred,NY,True,41.56918,-74.87116,197696
ELEC,SKICENTER EVSE2,1562 Osceola Rd,Camden,NY,True,43.504623,-75.70051,197701
ELEC,Bob Johnson Mazda,3755 W Henrietta Rd.,Rochester,NY,True,43.07891,-77.6420499,197754
ELEC,EVolveNY Schodack,1811 Columbia Turnpike,Schodack,NY,True,42.55098,-73.672545,197851
ELEC,597 Clarkson Ave,597 Clarkson Ave,Brooklyn,NY,True,40.656102,-73.940436,197855
ELEC,SKICENTER EVSE1,1562 Osceola Rd,Camden,NY,True,43.50487,-75.70037,197865
ELEC,SKICENTER EVSE3,1562 Osceola Rd,Camden,NY,True,43.50478,-75.70047,197866
ELEC,Village of Sodus Point,8482 Greig St,Sodus Point,NY,True,43.2702630063369,-76.9809823597525,198011
ELEC,Village of Hamilton,60 Montgomery St,Hamilton,NY,True,42.8298343600289,-75.5489947165522,198012
ELEC,Huron Real Estate Associates LLC,1701 North St,Endicott,NY,True,42.1049305820307,-76.043775648496,198013
ELEC,277 Park Avenue,277 Park Ave,New York,NY,True,40.7548972601546,-73.9741069536151,198016
ELEC,West 90th Garage Corp,101 W 90th St,New York,NY,True,40.7893808473284,-73.9708225218492,198017
ELEC,134-10 225th St,137-10 225th St,Jamaica,NY,True,40.677402,-73.745064,198164
ELEC,Cumberland Farms,498 County Road 111,Manorville,NY,True,40.870427,-72.800084,198248
ELEC,College Plaza,15-109 Middle Country Rd,Selden,NY,True,40.865165,-73.049424,198253
ELEC,Arcadian Shopping Center,216 S Highland Ave,Ossining,NY,True,41.143368,-73.862697,198297
ELEC,Greenville Center,855 Central Park Ave,Scarsdale,NY,True,40.995411,-73.819055,198299
ELEC,Hannaford Supermarket,5239 Western Tpke,Altamont,NY,True,42.716216,-73.934492,198367
ELEC,Hannaford Supermarket,900 Central Ave,Albany,NY,True,42.680658,-73.790978,198415
ELEC,Hannaford Supermarket,9 126th St,Troy,NY,True,42.788251,-73.672111,198416
ELEC,Walgreens,589 Prospect Ave,Brooklyn,NY,True,40.656459,-73.977527,198587
ELEC,Hannaford Supermarket,40 Main Ave,Wynantskill,NY,True,42.6975,-73.648487,198594
ELEC,Hannaford Supermarket,5 Maple Rd,Voorheesville,NY,True,42.649353,-73.923215,198637
ELEC,7-Eleven,5820 Francis Lewis Blvd,Oakland Gardens,NY,True,40.744854,-73.777104,198759
ELEC,Woodbury Common Premium Outlets,498 Red Apple Ct,Central Valley,NY,True,41.313287,-74.125236,198764
ELEC,Sunshine Square,700 Patchogue Yaphank Rd,Medford,NY,True,40.807079,-72.954544,198766
ELEC,CVS Pharmacy,7568 N Broadway,Red Hook,NY,True,41.997812,-73.87331,198816
ELEC,Tazza Cafe,186 Katonah Ave,Katonah,NY,True,41.256656,-73.684266,198866
ELEC,Staples Plaza,3379 Crompond Rd,Yorktown Heights,NY,True,41.289986,-73.83073,198867
ELEC,Somers Commons Shopping Center,80 Route 6,Baldwin Place,NY,True,41.344875,-73.756256,198886
ELEC,Towne Centre at Somers,325 Route 100,Somers,NY,True,41.32539,-73.686843,198888
ELEC,Putnam Plaza Shopping Center,1872 Route 6,Carmel,NY,True,41.412844,-73.667098,198889
ELEC,Carman's Plaza,941 Carmans Rd,Massapequa,NY,True,40.701938,-73.432671,198940
ELEC,The Shops at Riverhead,1762 Old Country Rd,Riverhead,NY,True,40.927889,-72.706158,199014
ELEC,New Roc Parking Deck,33 Lecount Pl,New Rochelle,NY,True,40.9114246,-73.779194,199025
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,Brooklyn,NY,True,40.714318,-73.953186,199108
ELEC,"Love's 403 (Binghamton, NY)",2 INDUSTRIAL PARK DRIVE,Binghamton,NY,True,42.101293,-75.836339,199188
ELEC,"Quadrangle 694 Motor Pkwy (Hauppauge, NY)",694 Motor Pkwy,Hauppauge,NY,True,40.80694,-73.238148,199201
ELEC,EAGLE AUTO MALL CT4000,1320 Old Country Rd,Riverhead,NY,True,40.928873,-72.684689,199375
ELEC,EVolve NY Syracuse North,414 7th N St,Syracuse,NY,True,43.092247,-76.169671,199385
ELEC,WHITE PLAINS WP CT4K-1 SALES,262 E Main St,Elmsford,NY,True,41.048086,-73.808495,199473
ELEC,WHITE PLAINS WP CT4K-2 SALES,262 E Main St,Elmsford,NY,True,41.048088,-73.8085,199474
ELEC,831 3rd Ave,831 3rd Ave,Brooklyn,NY,True,40.6567661818936,-74.0048016913848,199508
ELEC,BP NEW HYDE PARK 1,2298 Jericho Turnpike,New Hyde Park,NY,True,40.741064,-73.662146,199529
ELEC,Crystal Towers,20 Old Mamaroneck Road,White Plains,NY,True,41.02233517,-73.761947,200441
ELEC,GOALDAC POWER 4 EVSE 2,309 Power Ave,Hudson,NY,True,42.248825,-73.7956,200457
ELEC,GOALDAC POWER 4 EVSE 1,309 Power Ave,Hudson,NY,True,42.24875,-73.7955,200458
ELEC,115 Fort Washington Ave,115 Fort Washington Ave,New York,NY,True,40.839756,-73.943345,200474
ELEC,Pinnacle North,20 North Shore Blvd.,Canandaigua,NY,True,42.876493,-77.269362,200490
ELEC,SAG HARBOR LONG WHARF,1 Long Wharf,Sag Harbor,NY,True,41.00328,-72.29588,200496
ELEC,2 Bedford Park Blvd W,2 Bedford Park Blvd W,Bronx,NY,True,40.875421459966,-73.8939407447884,200599
ELEC,Stop&Shop #2590,460 Franklin Ave,Franklin Square,NY,True,40.6950092609193,-73.6833407980226,200618
ELEC,Highrise Parking,210 W 71st Street,New York,NY,True,40.777905,-73.982299,200627
ELEC,Village Hall,65 Main St,Tuckahoe,NY,False,40.950548,-73.8266787,200628
ELEC,EVolveNY Saratoga,106 Maple Avenue,Saratoga,NY,True,43.086092,-73.781222,200684
ELEC,EVolveNY Amsterdam,24 Church Street,Amsterdam,NY,True,42.937775,-74.191592,200685
ELEC,Roosevelt Field - Tesla Supercharger,630 Old Country Rd,Garden City,NY,True,40.741604,-73.612939,200956
ELEC,NYU NYU # 2,2 Washington Square Village,New York,NY,True,40.728283,-73.997251,200987
ELEC,NYU NYU # 1,2 Washington Square Village,New York,NY,True,40.72808,-73.99724,200988
ELEC,SYR AUTO WORKS STATION 1,1224 W Fayette St,Syracuse,NY,True,43.047512,-76.176803,201186
ELEC,Four Brothers Dover Plains,3189 Route 22,Dover Plains,NY,True,41.742215,-73.582737,201193
ELEC,NAPA Auto Parts,4659 W Ridge Rd.,Spencerport,NY,True,43.217882,-77.758291,201295
ELEC,HOLYCROSS HOLY CROSS MONA,1615 Rte 9W,West Park,NY,True,41.802999,-73.957188,201365
ELEC,EV TILDEN NEW LEBANON,21 Tilden Rd,New Lebanon,NY,True,42.46687,-73.394615,201455
ELEC,PJ VILLAGE BAKERS ALLEY,34 East Broadway,Port Jefferson,NY,True,40.947205,-73.0679,201458
ELEC,STONY BROOK UNV ADMIN GAR-PRES,Admin Garage,Stony Brook,NY,True,40.914787,-73.119613,201581
ELEC,3500 Dekalb Ave,3500 Dekalb Ave,Bronx,NY,True,40.882337,-73.880265,201636
ELEC,Parkway Plaza - Tesla Supercharger,165 Old Country Rd,Carle Place,NY,True,40.744718,-73.61626,201668
ELEC,Stewart's Shops - Tesla Supercharger,2951 State Highway 9,Ballston Spa,NY,True,43.0262092601054,-73.7915860355799,201679
ELEC,Shults Hyundai,181 E. Fairmount Avenue,Lakewood,NY,True,42.0977666,-79.314426,201757
ELEC,FAIRGROUND VILL STATION 1,36 Lilith Fair,Ballston Spa,NY,True,43.01063,-73.8644,201762
ELEC,FAIRGROUND VILL STATION 2,5 Lilith Fair,Ballston Spa,NY,True,43.010703,-73.864368,201763
ELEC,CHRISTCHURCH STATION 1,7423-74 S Broadway,Red Hook,NY,True,41.993038,-73.878435,201775
ELEC,HYUNDAI1 EV ATLANTA HYU1,193 Sunrise Hwy North Service Rd,West Islip,NY,True,40.72061,-73.304546,201778
ELEC,NORTHTOWNKIA STATION2,3900 Sheridan Dr,Amherst,NY,True,42.980373,-78.78906,201818
ELEC,NORTHTOWNKIA STATION1,3900 Sheridan Dr,Amherst,NY,True,42.980324,-78.78912,201819
ELEC,Central Parking - 109 E 58th Street,109 E 58th Street,New York,NY,True,40.762199,-73.969557,201870
ELEC,W Washington St Lot,141 West Washington Street,Syracuse,NY,True,43.049503,-76.153039,201874
ELEC,Central Parking - 350 E 30th Street,350 E 30th Street,New York,NY,True,40.741065,-73.975788,201878
ELEC,Burger King - Hamburg,5597 Camp Road,Hamburg,NY,True,42.7348,-78.838,201879
ELEC,Shults Resale Olean,3004 West State Street,Jamestown,NY,True,42.0770609,-78.4635454,201949
ELEC,OSULLIVANS MOTEL,410 Canada St,Lake George,NY,True,43.429993,-73.71186,201987
ELEC,7 Marcus Garvey Blvd,7 Marcus Garvey Blvd,Brooklyn,NY,True,40.700039,-73.941261,202055
ELEC,WATERVLIET PARK 4,28 Selke Dr,Watervliet,NY,True,42.729469,-73.698687,202124
ELEC,WATERVLIET PARK 2,28 Selke Dr,Watervliet,NY,True,42.729729,-73.698588,202125
ELEC,WATERVLIET PARK 3,28 Selke Dr,Watervliet,NY,True,42.729649,-73.69862,202126
ELEC,WATERVLIET PARK 1,28 Selke Dr,Watervliet,NY,True,42.729761,-73.698586,202127
ELEC,GREIG FARM GREIG FARM 1,227 Pitcher Ln,Red Hook,NY,True,42.027998,-73.854907,202138
ELEC,GREIG FARM GREIG FARM 2,227 Pitcher Ln,Red Hook,NY,True,42.027948,-73.854998,202139
ELEC,FUCCILLOHYUNDAI CPE-250 #1,1910 Alvin Rd,Grand Island,NY,True,43.011383,-78.968145,202141
ELEC,FUCCILLOHYUNDAI CPE-250 #2,1910 Alvin Rd,Grand Island,NY,True,43.011412,-78.968102,202142
ELEC,FUCCILLOHYUNDAI CPF50 #2,1910 Alvin Rd,Grand Island,NY,True,43.011199,-78.968177,202143
ELEC,FUCCILLOHYUNDAI CPF50 #1,1910 Alvin Rd,Grand Island,NY,True,43.011088,-78.968309,202144
ELEC,FUCCILLOHYUNDAI CPF50 #3,1910 Alvin Rd,Grand Island,NY,True,43.011574,-78.968556,202145
ELEC,145 Brooklyn Ave,145 Brooklyn Ave,Brooklyn,NY,True,40.674612,-73.944569,202163
ELEC,484 43rd St,484 43rd St,Brooklyn,NY,True,40.649116,-74.006479,202164
ELEC,352 8th St,352 8th St,Brooklyn,NY,True,40.668517,-73.983283,202165
ELEC,EVolve NY Plattsburgh,25 Consumer Square,Plattsburgh,NY,True,44.694078,-73.485288,202274
ELEC,CHARGE OWASCO STATION 1,2 Bristol Ave,Auburn,NY,True,42.91832,-76.54498,202294
ELEC,GHMC PARKINGGARAGE3,707 E Main St,Middletown,NY,True,41.44187,-74.367001,202332
ELEC,GHMC PARKINGGARAGE2,707 E Main St,Middletown,NY,True,41.441894,-74.368223,202333
ELEC,GHMC PARKINGGARAGE4,707 E Main St,Middletown,NY,True,41.441883,-74.366679,202334
ELEC,GHMC PARKINGGARAGE1,707 E Main St,Middletown,NY,True,41.441925,-74.368095,202335
ELEC,GHMC PARKINGGARAGE6,707 E Main St,Middletown,NY,True,41.441845,-74.366816,202336
ELEC,GHMC PARKINGGARAGE5,707 E Main St,Middletown,NY,True,41.441889,-74.366503,202337
ELEC,EVolveNY Moreau,1311 U.S. 9,Fort Edward,NY,True,43.243606,-73.683496,202563
ELEC,Sister of Charity Hospital - Boiler ER Lot,2157 Main St,Buffalo,NY,True,42.9277960051876,-78.8474379563916,202628
ELEC,Sister of Charity Hospital - Boiler Sidewalk,2157 Main St,Buffalo,NY,True,42.9280321982623,-78.8476085842819,202629
ELEC,Sister of Charity Hospital - Associate's Lot,2157 Main St,Buffalo,NY,True,42.9290015390549,-78.8472037736526,202630
ELEC,Sister of Charity Hospital - Courier's Lot,2157 Main St,Buffalo,NY,True,42.9289807297692,-78.8476599940249,202631
ELEC,Sister of Charity Hospital - Physician's Lot,2157 Main St,Buffalo,NY,True,42.9288909013096,-78.8473703167538,202632
ELEC,Hidden Meadow Trail LLC,108 Hidden Meadow Tr,Grand Island,NY,True,43.0333253594735,-78.9729599232197,202633
ELEC,Calspan Corp,4455 Genesee St,Buffalo,NY,True,42.9321255549082,-78.7240039059881,202634
ELEC,New York State Veterans Home at Batavia,220 Richmond Ave,Batavia,NY,True,43.0110315536749,-78.1970598433938,202635
ELEC,Adirondack Health Center,2233 NY-86,Saranac Lake,NY,True,44.3455291976643,-74.1434552758935,202637
ELEC,EVolveNY Geneva,83 Seneca Street,Geneva,NY,True,42.865694,-76.983601,202699
ELEC,395 Lenox Rd,395 Lenox Rd,Brooklyn,NY,True,40.654476,-73.946741,202766
ELEC,MB OF BUFFALO EV MERC BUFF 1,8185 Main St,Williamsville,NY,True,42.964552,-78.688653,202803
ELEC,MB OF BUFFALO DC MERC BUFF 2,8185 Main St,Williamsville,NY,True,42.964544,-78.688794,202804
ELEC,MB OF BUFFALO DC MERC BUFF 1,8185 Main St,Williamsville,NY,True,42.964535,-78.688731,202805
ELEC,MB OF BUFFALO EV MERC BUFF 0,8185 Main St,Williamsville,NY,True,42.964538,-78.688663,202806
ELEC,419 Stuyvesant Ave,419 Stuyvesant Ave,Brooklyn,NY,True,40.679727,-73.931347,202930
ELEC,134 N 4th St,134 N 4th St,Brooklyn,NY,True,40.716441,-73.960043,202931
ELEC,COMMCTR 59 N PUTT2,59 N Putt Corners Rd,New Paltz,NY,True,41.74775,-74.06456,202953
ELEC,COMMCTR 59 N. PUTT 1,59 N Putt Corners Rd,New Paltz,NY,True,41.747726,-74.064644,202954
ELEC,COMMCTR 59 N PUTT3,59 N Putt Corners Rd,New Paltz,NY,True,41.747807,-74.064644,202955
ELEC,OMG EV CHARGER EVCHARGER1,656 Co Hwy 33,Cooperstown,NY,True,42.626186,-74.945045,203017
ELEC,OMG EV CHARGER EVCHARGER2,656 Co Hwy 33,Cooperstown,NY,True,42.626076,-74.94514,203018
ELEC,OMG EV CHARGER EVCHARGER3,656 Co Hwy 33,Cooperstown,NY,True,42.626144,-74.945076,203019
ELEC,"Brixmor Parkway Plaza (Carle Place, NY)",207-225 Glen Cove Rd,Carle Place,NY,True,40.748085,-73.616882,203023
E85,ShopRite,1730 Central Ave,Colonie,NY,True,42.72459,-73.843493,203058
ELEC,MB ROCHESTER NY STATION 1,4296 W Henrietta Rd,Rochester,NY,True,43.066135,-77.646545,203086
ELEC,MARRIOTTSS STATION 1,11 Excelsior Ave,Saratoga Springs,NY,True,43.089192,-73.777433,203132
ELEC,MARRIOTTSS STATION 2,11 Excelsior Ave,Saratoga Springs,NY,True,43.089261,-73.777312,203133
ELEC,MARRIOTTSS STATION 3,47 Excelsior Ave,Saratoga Springs,NY,True,43.089337,-73.777234,203140
ELEC,Winton Place Business Centre,3495 Winton Pl Bldg C,Rochester,NY,True,43.095208,-77.575899,203156
ELEC,HOSELTONCHEVY01 STATION 1,909 Fairport Rd,East Rochester,NY,True,43.101796,-77.480894,203290
ELEC,EVolve NY Binghamton,33 South Washington,Binghamton,NY,True,42.090365,-75.913547,203302
ELEC,Piermont Village,468 Piermont Ave,Piermont,NY,True,41.040137,-73.915998,204384
ELEC,IONIQ STATION2,5190 Commercial Dr,Yorkville,NY,True,43.113663,-75.285065,204500
ELEC,IONIQ STATION1,5190 Commercial Dr,Yorkville,NY,True,43.113758,-75.28496,204501
ELEC,GARNET HILL LOG HOUSE #1,39 Garnet Hill Rd Section 2,North River,NY,True,43.712284,-74.107111,204652
ELEC,GARNET HILL LOG HOUSE #2,39 Garnet Hill Rd Section 2,North River,NY,True,43.712299,-74.107122,204653
ELEC,GHMC PARKINGGARAGE10,707 E Main St,Middletown,NY,True,41.44181,-74.366616,204666
ELEC,GHMC PARKINGGARAGE7,707 E Main St,Middletown,NY,True,41.441713,-74.366615,204667
ELEC,GHMC PARKINGGARAGE9,707 E Main St,Middletown,NY,True,41.441876,-74.366663,204669
ELEC,GHMC PARKINGGARAGE8,707 E Main St,Middletown,NY,True,41.441863,-74.366593,204670
ELEC,33-10 Queens Blvd,33-10 Queens Blvd,Queens,NY,True,40.7443625,-73.93112013,204691
ELEC,PICOTTE PARK PLACE 1,1 Park Pl,Colonie,NY,True,42.715828,-73.81499,204706
ELEC,PATRON STATION2,15 Lee Ave,Lindenhurst,NY,True,40.682659,-73.367178,204759
ELEC,PATRON STATION1,15 Lee Ave,Lindenhurst,NY,True,40.682617,-73.36706,204760
ELEC,HIGHWAY ADP1,1003 50,Ballston,NY,True,42.939547,-73.874605,204774
ELEC,HIGHWAY ADP2,1003 50,Ballston,NY,True,42.939473,-73.874559,204775
ELEC,INN SQ INN SQ GW 2,100-140 S Clinton Ave,Rochester,NY,True,43.15458,-77.604714,204918
ELEC,INN SQ INN SQ GW 4,100 Clinton Ave S,Rochester,NY,True,43.155268,-77.605377,204920
ELEC,INN SQ INN SQ GW 1,86 S Clinton Ave,Rochester,NY,True,43.155291,-77.605527,204921
ELEC,INN SQ INN SQ GW 3,100-140 S Clinton Ave,Rochester,NY,True,43.154533,-77.604714,204929
ELEC,RRH STATION 2,6 Ambulance Dr,Clifton Springs,NY,True,42.959305,-77.13562,204930
ELEC,BPRT #1 STATION 1,186 Middle Rd,Blue Point,NY,True,40.743437,-73.035711,204967
ELEC,RIVERWATCH EV1 STATION1,1020 Warburton Ave,Yonkers,NY,True,40.970419,-73.889216,205066
ELEC,OMG EV CHARGER EVCHARGER4,656 Co Hwy 33,Cooperstown,NY,True,42.62613,-74.94508,205124
E85,Valero,784 Ulster Ave,Kingston,NY,True,41.951509,-73.99378,205228
ELEC,MONTY'S EVSE EVSE2,555 Lake Shore Rd,Ingraham,NY,True,44.81967,-73.40078,205255
ELEC,MONTY'S EVSE EVSE3,555 Lake Shore Rd,INGRAHAM,NY,True,44.819614,-73.40118,205256
ELEC,MONTY'S EVSE EVSE4,553 Lake Shore Rd,West Chazy,NY,True,44.819695,-73.399925,205257
ELEC,EVolveNY Bath,16 E William St,Bath,NY,True,42.334259,-77.316913,205276
ELEC,WATERVLIET MUSEUM 3,1501 1st Ave,Watervliet,NY,True,42.726226,-73.701207,205367
ELEC,WATERVLIET MUSEUM 4,1501 1st Ave,Watervliet,NY,True,42.72621,-73.701145,205368
ELEC,WATERVLIET MUSEUM 2,1501 1st Ave,Watervliet,NY,True,42.726236,-73.701304,205369
ELEC,WATERVLIET MUSEUM 1,1501 1st Ave,Watervliet,NY,True,42.726239,-73.701389,205370
ELEC,EVolve NY Niagara Falls,7200 Niagara Falls Blvd,Niagara Falls,NY,True,43.088268,-78.981178,205468
ELEC,HIGHWAY HIGHWAY ST 3,59 Outlet Rd,Ballston Lake,NY,True,42.95716,-73.85257,205709
ELEC,Stewart's Shops - Tesla Supercharger,5805 NY-9G,Hudson,NY,True,42.2232799276574,-73.8262663396156,205810
ELEC,7-Eleven,500 Baychester Ave,Bronx,NY,True,40.8690276772083,-73.8315760899824,205822
ELEC,Northeast Bronx YMCA,1250 E 229th St,Bronx,NY,True,40.8827858370269,-73.8419855959349,205826
ELEC,MB OF BUFFALO EV MERC BUFF 2,8185 Main St,Williamsville,NY,True,42.964803,-78.689339,205855
ELEC,LIN-DAN RICK,329 E 21st St,New York,NY,True,40.736148,-73.980154,205858
ELEC,LIN-DAN MORTY,329 E 21st St,New York,NY,True,40.736161,-73.980267,205859
ELEC,CDTA MENANDS 1,431 Broadway,Menands,NY,True,42.70204,-73.715735,206083
ELEC,CDTA MENANDS 2,431 Broadway,Menands,NY,True,42.702189,-73.715762,206084
ELEC,MILLER HYUNDAI SHOP CPF50,4477 NY-434,Vestal,NY,True,42.095855,-75.963216,206161
ELEC,KIA ELMIRA CT-4020-1,951 County Rte 64,Big Flats,NY,True,42.15519,-76.87137,206305
ELEC,SUNY ADMIN LOT,8 Chenango Street (PO Box 901),Morrisville,NY,True,42.893032,-75.639661,206376
ELEC,SUNY ACET,59 Madison Road (PO Box 901),Morrisville,NY,True,42.890934,-75.641322,206377
ELEC,EVolveNY Latham,204 Wade Rd Extension,Latham,NY,True,42.757552,-73.778133,206391
ELEC,Verizon - Bohemia,255 Knickerbocker Dr,Bohemia,NY,False,40.777166,-73.086779,206827
ELEC,MPGARDENS STATION 1,36 Newbridge Rd,East Meadow,NY,True,40.705143,-73.546936,206835
ELEC,TH 001,1 Town Hall Rd,Lake Katrine,NY,True,41.976902,-74.002655,206836
ELEC,MONTY'S EVSE EVSE1,562 Lake Shore Rd,West Chazy,NY,True,44.820103,-73.40034,206887
ELEC,BORO PARK BORO CHARGE 1,4915 10th Ave,Borough Park,NY,True,40.638583,-73.998687,206908
ELEC,BORO PARK BORO CHARGE 4,4915 10th Ave,Borough Park,NY,True,40.638561,-73.998686,206911
ELEC,BORO PARK BORO CHARGE 5,4915 10th Ave,Borough Park,NY,True,40.63855,-73.998668,206912
ELEC,BORO PARK BORO CHARGE 10,4915 10th Ave,Borough Park,NY,True,40.638531,-73.99858,206913
ELEC,BORO PARK BORO CHARGE 9,4915 10th Ave,Borough Park,NY,True,40.638557,-73.998678,206914
ELEC,BORO PARK BORO CHARGE 8,4915 10th Ave,Borough Park,NY,True,40.638536,-73.99864,206915
ELEC,BORO PARK BORO CHARGE 6,4915 10th Ave,Borough Park,NY,True,40.638581,-73.998691,206916
ELEC,BORO PARK BORO CHARGE 3,4915 10th Ave,Borough Park,NY,True,40.63851,-73.998605,206917
ELEC,BORO PARK BORO CHARGE 2,4915 10th Ave,Borough Park,NY,True,40.638594,-73.998676,206918
ELEC,MATTHEW IMPORT STATION 1,3013 Vestal Rd,Vestal,NY,True,42.101716,-76.004193,207128
ELEC,TYLER TECH STATION1,11 Cornell Rd,Latham,NY,True,42.756115,-73.822907,207358
ELEC,EVolveNY Keene,10857 NY-73,Keene,NY,True,44.252615,-73.787909,207524
ELEC,EVolveNY Clifton Park,1740 U.S. 9,Clifton Park,NY,True,42.869088,-73.774444,207525
ELEC,TOWN OF FISHKIL STATION 1,807 NY-52,Fishkill,NY,True,41.526429,-73.922451,207591
ELEC,CMH STATION 2,67 Prospect Ave,Hudson,NY,True,42.246562,-73.778631,207592
ELEC,LIA HONDA ALBAN OUTSIDE STATION,1258 Central Ave,Albany,NY,True,42.69726,-73.812805,207629
ELEC,1 WATERLINE STATION#8,10 Riverside Blvd,New York,NY,True,40.772871,-73.992514,207729
ELEC,1 WATERLINE STATION#3,10 Riverside Blvd,New York,NY,True,40.773005,-73.992868,207730
ELEC,1 WATERLINE STATION#2,10 Riverside Blvd,New York,NY,True,40.772952,-73.992622,207731
ELEC,ESF STATION 3,1 Forestry Drive West Campus Drive,Syracuse,NY,True,43.033884,-76.137816,207786
ELEC,ESF STATION 2,1 Forestry Drive West Campus Drive,Syracuse,NY,True,43.033882,-76.137749,207787
ELEC,ESF STATION 4,1 Forestry Drive Campus Drive,Syracuse,NY,True,43.034968,-76.13403,207788
ELEC,ESF STATION 5,1 Forestry Dr Campus Drive,Syracuse,NY,True,43.034932,-76.134029,207789
ELEC,ESF STATION 6,1 Forestry Dr Campus Drive,Syracuse,NY,True,43.034876,-76.134035,207790
ELEC,ESF STATION 1,1 Forestry Drive West Campus Drive,Syracuse,NY,True,43.033769,-76.138749,207791
