Año,Fabricante,Modelo,ClaseVehículo,TipoCombustible,EficienciaConv,EficienciaAlt,CO2(g/pm),HibridoEnchufable,RangoAutonomia,CostoCombustible
2023,Lincoln,Nautilus AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,421.0,False,0.0,2550.0
2023,Lincoln,Corsair AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,374.0,False,0.0,2200.0
2023,Ford,Explorer RWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,385.0,False,0.0,2300.0
2023,Ford,Expedition 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,19.0,0.0,468.0,False,0.0,2800.0
2023,Lincoln,Navigator 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,19.0,0.0,468.0,False,0.0,2800.0
2023,Ford,Explorer AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,445.0,False,0.0,2650.0
2023,Ford,Expedition 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,484.0,False,0.0,2950.0
2023,Honda,Pilot AWD TrailSport,Standard Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,442.0,False,0.0,2650.0
2023,Lincoln,Navigator 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,17.0,0.0,510.0,False,0.0,3100.0
2023,Mercedes-Benz,AMG C63 S Convertible,Subcompact Cars,Premium Gasoline,19.0,0.0,461.0,False,0.0,3450.0
2023,Mercedes-Benz,AMG C63 S Coupe,Subcompact Cars,Premium Gasoline,19.0,0.0,461.0,False,0.0,3450.0
2023,Nissan,Sentra SR,Midsize Cars,Regular Gasoline,32.0,0.0,283.0,False,0.0,1650.0
2023,Ford,Explorer AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,454.0,False,0.0,2650.0
2023,Mercedes-Benz,AMG G63,Standard Sport Utility Vehicle 4WD,Premium Gasoline,14.0,0.0,621.0,False,0.0,4650.0
2024,Chevrolet,Trax,Small Station Wagons,Regular Gasoline,30.0,0.0,298.0,False,0.0,1750.0
2024,Kia,Seltos AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,309.0,False,0.0,1850.0
2024,BMW,430i xDrive Convertible,Subcompact Cars,Premium Gasoline,27.0,0.0,326.0,False,0.0,2400.0
2024,BMW,M4 Coupe,Subcompact Cars,Premium Gasoline,19.0,0.0,472.0,False,0.0,3450.0
2024,BMW,M4 Competition M xDrive Convertible,Subcompact Cars,Premium Gasoline,18.0,0.0,484.0,False,0.0,3650.0
2024,BMW,M850i xDrive Coupe,Subcompact Cars,Premium Gasoline,19.0,0.0,457.0,False,0.0,3450.0
2024,MINI,Cooper Hardtop 4 door,Subcompact Cars,Premium Gasoline,32.0,0.0,274.0,False,0.0,2050.0
2024,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium Gasoline,31.0,0.0,280.0,False,0.0,2100.0
2024,MINI,John Cooper Works Clubman All4,Midsize Cars,Premium Gasoline,26.0,0.0,339.0,False,0.0,2500.0
2024,Genesis,GV80 AWD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,448.0,False,0.0,3250.0
2023,Honda,Civic 4Dr,Midsize Cars,Regular Gasoline,35.0,0.0,254.0,False,0.0,1500.0
2023,Jeep,Grand Cherokee 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,22.0,0.0,407.0,False,0.0,2400.0
2023,Ford,Mustang Mach-E AWD,Small Sport Utility Vehicle 4WD,Electricity,93.0,0.0,0.0,False,224.0,750.0
2024,BMW,M440i xDrive Convertible,Subcompact Cars,Premium Gasoline,25.0,0.0,351.0,False,0.0,2600.0
2024,Subaru,Legacy AWD,Midsize Cars,Regular Gasoline,30.0,0.0,295.0,False,0.0,1750.0
2024,Lexus,NX 250 AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,318.0,False,0.0,1900.0
2024,Lexus,NX 350 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,0.0,370.0,False,0.0,2700.0
2024,Subaru,Outback Wilderness AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,378.0,False,0.0,2300.0
2024,BMW,X5 M Competition,Standard Sport Utility Vehicle 4WD,Premium Gasoline,15.0,0.0,589.0,False,0.0,4350.0
2023,Mercedes-Benz,AMG C43 4matic,Compact Cars,Premium Gasoline,22.0,0.0,403.0,False,0.0,2950.0
2023,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular Gasoline,20.0,0.0,446.0,False,0.0,2650.0
2024,MINI,Cooper S Countryman,Midsize Cars,Premium Gasoline,28.0,0.0,321.0,False,0.0,2350.0
2024,Acura,Integra,Large Cars,Premium Gasoline,33.0,0.0,269.0,False,0.0,2000.0
2024,Kia,K5,Large Cars,Regular Gasoline,31.0,0.0,293.0,False,0.0,1700.0
2024,Kia,K5 AWD,Large Cars,Regular Gasoline,28.0,0.0,316.0,False,0.0,1900.0
2024,Kia,K5,Large Cars,Regular Gasoline,27.0,0.0,332.0,False,0.0,1950.0
2024,Buick,Encore GX FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,30.0,0.0,297.0,False,0.0,1750.0
2024,Honda,HR-V FWD,Small Station Wagons,Regular Gasoline,28.0,0.0,309.0,False,0.0,1900.0
2024,Alfa Romeo,Stelvio,Small Sport Utility Vehicle 2WD,Premium Gasoline,25.0,0.0,359.0,False,0.0,2600.0
2024,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,339.0,False,0.0,2050.0
2024,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,454.0,False,0.0,3250.0
2023,BMW,i4 eDrive35 Gran Coupe (18 inch Wheels),Subcompact Cars,Electricity,113.0,0.0,0.0,False,256.0,650.0
2023,Hyundai,Ioniq 6 Standard Range RWD,Midsize Cars,Electricity,135.0,0.0,0.0,False,240.0,500.0
2017,MINI,John Cooper Works Convertible,Minicompact Cars,Premium Gasoline,25.0,0.0,349.0,False,0.0,2600.0
2017,BMW,M6 Convertible,Subcompact Cars,Premium Gasoline,17.0,0.0,519.0,False,0.0,3850.0
2017,BMW,X4 M40i,Small Sport Utility Vehicle 4WD,Premium Gasoline,21.0,0.0,418.0,False,0.0,3100.0
2017,Hyundai,Elantra GT,Midsize Cars,Regular Gasoline,27.0,0.0,331.0,False,0.0,1950.0
2017,Kia,Sedona,Minivan - 2WD,Regular Gasoline,20.0,0.0,443.0,False,0.0,2650.0
2017,Lincoln,MKC AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,433.0,False,0.0,2550.0
2017,BMW,650i xDrive Coupe,Subcompact Cars,Premium Gasoline,19.0,0.0,470.0,False,0.0,3450.0
2017,Lincoln,MKZ FWD,Midsize Cars,Regular Gasoline,24.0,0.0,370.0,False,0.0,2200.0
2017,BMW,550i xDrive Gran Turismo,Large Cars,Premium Gasoline,18.0,0.0,486.0,False,0.0,3650.0
2017,Ford,Fusion FWD,Midsize Cars,Regular Gasoline,25.0,0.0,362.0,False,0.0,2100.0
2017,Porsche,911 Turbo S Cabriolet,Minicompact Cars,Premium Gasoline,21.0,0.0,430.0,False,0.0,3100.0
2017,Porsche,Macan Turbo,Small Sport Utility Vehicle 4WD,Premium Gasoline,19.0,0.0,467.0,False,0.0,3450.0
2017,Porsche,911 Carrera Cabriolet,Minicompact Cars,Premium Gasoline,23.0,0.0,388.0,False,0.0,2850.0
2017,Porsche,911 Carrera 4 Cabriolet,Minicompact Cars,Premium Gasoline,22.0,0.0,395.0,False,0.0,2950.0
2017,Porsche,911 Carrera 4 Cabriolet,Minicompact Cars,Premium Gasoline,24.0,0.0,370.0,False,0.0,2700.0
2017,Subaru,Legacy AWD,Midsize Cars,Regular Gasoline,29.0,0.0,311.0,False,0.0,1850.0
2017,Nissan,370Z Roadster,Two Seaters,Premium Gasoline,21.0,0.0,433.0,False,0.0,3100.0
2017,Hyundai,Sonata,Large Cars,Regular Gasoline,26.0,0.0,347.0,False,0.0,2050.0
2017,Toyota,Prius v,Midsize Station Wagons,Regular Gasoline,41.0,0.0,217.0,False,0.0,1300.0
2017,Ford,Fusion Energi Plug-in Hybrid,Midsize Cars,Regular Gasoline,42.0,97.0,112.0,True,0.0,1250.0
2017,Lamborghini,Huracan,Two Seaters,Premium Gasoline,17.0,0.0,532.0,False,0.0,3850.0
2017,Lamborghini,Huracan 2WD,Two Seaters,Premium Gasoline,17.0,0.0,532.0,False,0.0,3850.0
2017,Porsche,911 Carrera S,Minicompact Cars,Premium Gasoline,23.0,0.0,389.0,False,0.0,2850.0
2017,Porsche,911 Targa 4S,Minicompact Cars,Premium Gasoline,24.0,0.0,376.0,False,0.0,2700.0
2017,Hyundai,Accent,Compact Cars,Regular Gasoline,30.0,0.0,295.0,False,0.0,1750.0
2017,Buick,Regal,Midsize Cars,Regular Gasoline,23.0,0.0,385.0,False,0.0,2300.0
2017,Chevrolet,Impala,Large Cars,Regular Gasoline,25.0,0.0,360.0,False,0.0,2100.0
2017,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,489.0,False,0.0,2950.0
2017,Chevrolet,Equinox AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,17.0,381.0,False,0.0,2300.0
2017,Buick,Enclave FWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,18.0,0.0,507.0,False,0.0,2950.0
2017,Ford,Expedition 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,18.0,0.0,507.0,False,0.0,2950.0
2017,Lincoln,Navigator 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,17.0,0.0,537.0,False,0.0,3100.0
2017,Hyundai,Sonata Hybrid SE,Midsize Cars,Regular Gasoline,42.0,0.0,221.0,False,0.0,1250.0
2017,Genesis,G90 AWD,Large Cars,Premium Gasoline,20.0,0.0,448.0,False,0.0,3250.0
2017,Hyundai,Tucson AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,388.0,False,0.0,2300.0
2017,Volvo,S60 Inscription FWD,Compact Cars,Regular Gasoline,29.0,0.0,302.0,False,0.0,1850.0
2017,Volvo,S60 FWD,Compact Cars,Regular Gasoline,29.0,0.0,302.0,False,0.0,1850.0
2017,Volvo,S60 Inscription AWD,Compact Cars,Regular Gasoline,26.0,0.0,343.0,False,0.0,2050.0
2017,Volvo,S60 CC AWD,Compact Cars,Regular Gasoline,25.0,0.0,354.0,False,0.0,2100.0
2017,Volvo,S90 AWD,Midsize Cars,Premium Gasoline,25.0,0.0,353.0,False,0.0,2600.0
2017,Volvo,V60 AWD,Small Station Wagons,Premium Gasoline,26.0,0.0,345.0,False,0.0,2500.0
2017,Volvo,XC60 FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,348.0,False,0.0,2050.0
2017,Lamborghini,Aventador Roadster,Two Seaters,Premium Gasoline,13.0,0.0,698.0,False,0.0,5050.0
2017,Porsche,Boxster S,Two Seaters,Premium Gasoline,24.0,0.0,372.0,False,0.0,2700.0
2017,Ford,Mustang Convertible,Subcompact Cars,Regular Gasoline,23.0,0.0,386.0,False,0.0,2300.0
2017,Volvo,S60 AWD,Compact Cars,Premium Gasoline,26.0,0.0,345.0,False,0.0,2500.0
2017,Mercedes-Benz,E300,Midsize Cars,Premium Gasoline,25.0,0.0,351.0,False,0.0,2600.0
2017,Mercedes-Benz,E300 4matic,Midsize Cars,Premium Gasoline,24.0,0.0,362.0,False,0.0,2700.0
2017,Ford,Explorer AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,19.0,0.0,475.0,False,0.0,2800.0
2017,Ford,Explorer AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,494.0,False,0.0,2950.0
2017,Ferrari,F12 tdf,Two Seaters,Premium Gasoline,12.0,0.0,711.0,False,0.0,5450.0
2017,Mercedes-Benz,SL550,Two Seaters,Premium Gasoline,20.0,0.0,442.0,False,0.0,3250.0
2017,Subaru,BRZ,Minicompact Cars,Premium Gasoline,24.0,0.0,367.0,False,0.0,2700.0
2017,Chevrolet,Camaro,Subcompact Cars,Premium Gasoline,25.0,0.0,357.0,False,0.0,2600.0
2017,Mercedes-Benz,AMG S63 4matic Convertible,Subcompact Cars,Premium Gasoline,17.0,0.0,517.0,False,0.0,3850.0
2017,Honda,Accord,Midsize Cars,Regular Gasoline,29.0,0.0,303.0,False,0.0,1850.0
2017,Maserati,Ghibli V6 SQ4 AWD,Midsize Cars,Premium Gasoline,19.0,0.0,475.0,False,0.0,3450.0
2017,Maserati,Ghibli V6,Midsize Cars,Premium Gasoline,19.0,0.0,460.0,False,0.0,3450.0
2017,GMC,Sierra C15 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,19.0,0.0,479.0,False,0.0,2800.0
2017,Chevrolet,Silverado 15 Hybrid 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,488.0,False,0.0,2950.0
2017,GMC,Sierra K15 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,17.0,0.0,533.0,False,0.0,3100.0
2017,Buick,Envision AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,22.0,0.0,399.0,False,0.0,2950.0
2017,Land Rover,Discovery Sport,Small Sport Utility Vehicle 4WD,Premium Gasoline,22.0,0.0,406.0,False,0.0,2950.0
2017,GMC,Yukon C1500 XL 2WD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,19.0,14.0,477.0,False,0.0,2800.0
2017,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,13.0,497.0,False,0.0,2950.0
2017,Maserati,Levante S,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,557.0,False,0.0,4100.0
2017,Ferrari,F12 Berlinetta,Two Seaters,Premium Gasoline,13.0,0.0,672.0,False,0.0,5050.0
2017,Audi,A5 Cabriolet quattro,Subcompact Cars,Premium Gasoline,24.0,17.0,372.0,False,0.0,2700.0
2017,Bentley,Continental GT Convertible,Subcompact Cars,Premium Gasoline,16.0,0.0,542.0,False,0.0,4100.0
2017,Mercedes-Benz,E400 Coupe,Subcompact Cars,Premium Gasoline,23.0,0.0,377.0,False,0.0,2850.0
2017,Mercedes-Benz,E400 4matic Coupe,Subcompact Cars,Premium Gasoline,23.0,0.0,387.0,False,0.0,2850.0
2017,Mercedes-Benz,AMG CLS63 S 4matic,Compact Cars,Premium Gasoline,18.0,0.0,495.0,False,0.0,3650.0
2017,Audi,A5 quattro,Subcompact Cars,Premium Gasoline,26.0,0.0,338.0,False,0.0,2500.0
2017,Audi,S5,Subcompact Cars,Premium Gasoline,20.0,0.0,439.0,False,0.0,3250.0
2017,Acura,TLX AWD,Compact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2017,BMW,320i,Compact Cars,Premium Gasoline,28.0,0.0,323.0,False,0.0,2350.0
2017,BMW,M4 Coupe,Compact Cars,Premium Gasoline,20.0,0.0,438.0,False,0.0,3250.0
2017,Cadillac,ATS,Compact Cars,Regular Gasoline,24.0,0.0,376.0,False,0.0,2200.0
2017,Cadillac,CTS,Midsize Cars,Regular Gasoline,24.0,0.0,376.0,False,0.0,2200.0
2017,Cadillac,CTS AWD,Midsize Cars,Regular Gasoline,22.0,0.0,399.0,False,0.0,2400.0
2017,MINI,Cooper Clubman,Midsize Cars,Premium Gasoline,28.0,0.0,317.0,False,0.0,2350.0
2017,Cadillac,XTS AWD,Large Cars,Regular Gasoline,18.0,0.0,486.0,False,0.0,2950.0
2017,Mercedes-Benz,AMG GLA45 4matic,Midsize Station Wagons,Premium Gasoline,25.0,0.0,361.0,False,0.0,2600.0
2017,Dodge,Journey,Small Sport Utility Vehicle 2WD,Regular Gasoline,19.0,14.0,456.0,False,0.0,2800.0
2017,Audi,Q5,Small Sport Utility Vehicle 4WD,Premium Gasoline,21.0,0.0,429.0,False,0.0,3100.0
2017,BMW,X6 xDrive35i,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,434.0,False,0.0,3250.0
2017,Fiat,500e,Minicompact Cars,Electricity,112.0,0.0,0.0,False,84.0,650.0
2017,Ferrari,California T,Minicompact Cars,Premium Gasoline,18.0,0.0,487.0,False,0.0,3650.0
2017,Fiat,500,Minicompact Cars,Premium Gasoline,29.0,0.0,300.0,False,0.0,2250.0
2017,Toyota,Camry Hybrid XLE/SE,Midsize Cars,Regular Gasoline,38.0,0.0,230.0,False,0.0,1400.0
2017,Kia,Cadenza,Large Cars,Regular Gasoline,23.0,0.0,384.0,False,0.0,2300.0
2017,Ford,Transit Connect Wagon LWB FWD,Special Purpose Vehicle 2WD,Regular Gasoline,22.0,0.0,407.0,False,0.0,2400.0
2017,Dodge,Grand Caravan,Minivan - 2WD,Regular Gasoline,20.0,14.0,445.0,False,0.0,2650.0
2017,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,353.0,False,0.0,2100.0
2017,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,347.0,False,0.0,2100.0
2017,Jeep,Patriot FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,347.0,False,0.0,2100.0
2017,Infiniti,QX70 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,18.0,0.0,486.0,False,0.0,3650.0
2017,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,378.0,False,0.0,2300.0
2017,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Midgrade Gasoline,23.0,0.0,388.0,False,0.0,2650.0
2017,Dodge,Durango AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,427.0,False,0.0,2550.0
2017,smart,fortwo cabriolet,Two Seaters,Premium Gasoline,35.0,0.0,251.0,False,0.0,1850.0
2017,BMW,230i Coupe,Subcompact Cars,Premium Gasoline,25.0,0.0,360.0,False,0.0,2600.0
2017,BMW,330i xDrive,Compact Cars,Premium Gasoline,26.0,0.0,335.0,False,0.0,2500.0
2017,BMW,320i,Compact Cars,Premium Gasoline,27.0,0.0,325.0,False,0.0,2400.0
2017,BMW,340i,Compact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2017,BMW,430i Coupe,Compact Cars,Premium Gasoline,27.0,0.0,324.0,False,0.0,2400.0
2017,BMW,430i xDrive Coupe,Compact Cars,Premium Gasoline,26.0,0.0,335.0,False,0.0,2500.0
2017,BMW,430i xDrive Gran Coupe,Compact Cars,Premium Gasoline,26.0,0.0,335.0,False,0.0,2500.0
2017,Cadillac,ATS-V,Compact Cars,Premium Gasoline,19.0,0.0,475.0,False,0.0,3450.0
2017,Chevrolet,Sonic,Compact Cars,Regular Gasoline,32.0,0.0,281.0,False,0.0,1650.0
2017,Volkswagen,Golf R,Compact Cars,Premium Gasoline,25.0,0.0,354.0,False,0.0,2600.0
2017,Volkswagen,Jetta,Compact Cars,Regular Gasoline,32.0,0.0,282.0,False,0.0,1650.0
2017,Acura,RLX Hybrid,Midsize Cars,Premium Gasoline,29.0,0.0,306.0,False,0.0,2250.0
2017,Cadillac,CTS,Midsize Cars,Premium Gasoline,25.0,0.0,359.0,False,0.0,2600.0
2017,Rolls-Royce,Wraith,Midsize Cars,Premium Gasoline,15.0,0.0,604.0,False,0.0,4350.0
2017,BMW,X1 sDrive28i,Large Cars,Premium Gasoline,26.0,0.0,337.0,False,0.0,2500.0
2017,Cadillac,CT6,Large Cars,Premium Gasoline,25.0,0.0,359.0,False,0.0,2600.0
2017,Chevrolet,Sonic 5,Small Station Wagons,Regular Gasoline,28.0,0.0,317.0,False,0.0,1900.0
2017,Chevrolet,Sonic 5,Small Station Wagons,Regular Gasoline,28.0,0.0,312.0,False,0.0,1900.0
2017,BMW,M240i Coupe,Subcompact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2017,BMW,440i Gran Coupe,Compact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2017,BMW,740i,Large Cars,Premium Gasoline,24.0,0.0,372.0,False,0.0,2700.0
2017,Toyota,Tacoma 2WD,Small Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,431.0,False,0.0,2550.0
2017,Toyota,Tacoma 4WD,Small Pickup Trucks 4WD,Regular Gasoline,20.0,0.0,448.0,False,0.0,2650.0
2017,Ram,1500 4WD,Standard Pickup Trucks 4WD,Midgrade Gasoline,17.0,0.0,527.0,False,0.0,3550.0
2017,BMW,M240i Convertible,Subcompact Cars,Premium Gasoline,23.0,0.0,395.0,False,0.0,2850.0
2017,Audi,A4 Ultra,Compact Cars,Premium Gasoline,31.0,0.0,284.0,False,0.0,2100.0
2017,BMW,440i xDrive Coupe,Compact Cars,Premium Gasoline,25.0,0.0,357.0,False,0.0,2600.0
2017,Hyundai,Veloster,Compact Cars,Regular Gasoline,28.0,0.0,321.0,False,0.0,1900.0
2017,Mazda,2,Compact Cars,Regular Gasoline,35.0,0.0,252.0,False,0.0,1500.0
2017,Chevrolet,SS,Large Cars,Premium Gasoline,17.0,0.0,520.0,False,0.0,3850.0
2017,MINI,Cooper S Convertible,Minicompact Cars,Premium Gasoline,28.0,0.0,315.0,False,0.0,2350.0
2017,Bentley,Continental GT Convertible,Subcompact Cars,Premium Gasoline,15.0,0.0,604.0,False,0.0,4350.0
2017,Mercedes-Benz,S65 AMG Convertible,Subcompact Cars,Premium Gasoline,16.0,0.0,542.0,False,0.0,4100.0
2017,Nissan,Versa,Compact Cars,Regular Gasoline,30.0,0.0,296.0,False,0.0,1750.0
2017,Nissan,Versa,Compact Cars,Regular Gasoline,29.0,0.0,302.0,False,0.0,1850.0
2017,Kia,Soul,Small Station Wagons,Regular Gasoline,27.0,0.0,330.0,False,0.0,1950.0
2017,Nissan,Armada 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,15.0,0.0,588.0,False,0.0,3550.0
2017,Toyota,Land Cruiser Wagon 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,15.0,0.0,595.0,False,0.0,3550.0
2017,Kia,Forte Koup,Compact Cars,Regular Gasoline,28.0,0.0,320.0,False,0.0,1900.0
2017,Infiniti,Q50,Midsize Cars,Premium Gasoline,26.0,0.0,345.0,False,0.0,2500.0
2017,Jaguar,XF AWD,Midsize Cars,Diesel,34.0,0.0,299.0,False,0.0,1700.0
2017,Kia,Forte 5,Large Cars,Regular Gasoline,28.0,0.0,317.0,False,0.0,1900.0
2017,Kia,Forte 5,Large Cars,Regular Gasoline,25.0,0.0,353.0,False,0.0,2100.0
2017,Toyota,Tundra 2WD FFV,Standard Pickup Trucks 2WD,Regular Gasoline,15.0,11.0,594.0,False,0.0,3550.0
2017,Nissan,Titan 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,505.0,False,0.0,2950.0
2017,Nissan,Titan 4WD  PRO4X,Standard Pickup Trucks 4WD,Regular Gasoline,17.0,0.0,529.0,False,0.0,3100.0
2017,Toyota,Tundra 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,15.0,0.0,606.0,False,0.0,3550.0
2017,Buick,Encore,Small Sport Utility Vehicle 2WD,Regular Gasoline,30.0,0.0,298.0,False,0.0,1750.0
2017,McLaren Automotive,570S Coupe,Two Seaters,Premium Gasoline,19.0,0.0,481.0,False,0.0,3450.0
2017,Aston Martin,Vanquish S Zagato,Minicompact Cars,Premium Gasoline,16.0,0.0,555.0,False,0.0,4100.0
2017,Mercedes-Benz,AMG S63 4matic Coupe,Compact Cars,Premium Gasoline,18.0,0.0,490.0,False,0.0,3650.0
2017,Volkswagen,CC 4motion,Compact Cars,Regular Gasoline,20.0,0.0,446.0,False,0.0,2650.0
2017,Toyota,Corolla,Midsize Cars,Regular Gasoline,30.0,0.0,289.0,False,0.0,1750.0
2017,Toyota,Corolla,Midsize Cars,Regular Gasoline,31.0,0.0,286.0,False,0.0,1700.0
2017,Jaguar,F-Pace,Small Sport Utility Vehicle 4WD,Diesel,29.0,0.0,352.0,False,0.0,2000.0
2017,Mazda,MX-5,Two Seaters,Premium Gasoline,29.0,0.0,305.0,False,0.0,2250.0
2017,Hyundai,Elantra,Midsize Cars,Regular Gasoline,25.0,0.0,356.0,False,0.0,2100.0
2017,Fiat,500 X,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,353.0,False,0.0,2100.0
2017,Fiat,500 X AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,364.0,False,0.0,2200.0
2017,Lexus,RC 200t,Subcompact Cars,Premium Gasoline,26.0,0.0,345.0,False,0.0,2500.0
2017,Roush Performance,Stage 3 Mustang,Subcompact Cars,Premium Gasoline,17.0,0.0,531.0,False,0.0,3850.0
2017,Lexus,GS F,Compact Cars,Premium Gasoline,19.0,0.0,472.0,False,0.0,3450.0
2017,Lexus,GS 350 AWD,Midsize Cars,Premium Gasoline,22.0,0.0,411.0,False,0.0,2950.0
2017,Lexus,GS 200t F Sport,Midsize Cars,Premium Gasoline,24.0,0.0,368.0,False,0.0,2700.0
2017,Lexus,GS 450h,Midsize Cars,Premium Gasoline,31.0,0.0,283.0,False,0.0,2100.0
2017,Kia,Optima,Large Cars,Regular Gasoline,28.0,0.0,321.0,False,0.0,1900.0
2017,Mercedes-Benz,Maybach S550 4matic,Large Cars,Premium Gasoline,19.0,0.0,466.0,False,0.0,3450.0
2017,Nissan,Murano AWD,Midsize Station Wagons,Regular Gasoline,24.0,0.0,376.0,False,0.0,2200.0
2017,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,481.0,False,0.0,2950.0
2017,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,480.0,False,0.0,2950.0
2017,Infiniti,QX60 Hybrid AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,345.0,False,0.0,2050.0
2017,BMW,i3 REX  (94 Amp-hour battery),Subcompact Cars,Premium Gasoline,35.0,111.0,29.0,False,0.0,1850.0
2017,Volkswagen,Beetle Convertible,Subcompact Cars,Regular Gasoline,28.0,0.0,322.0,False,0.0,1900.0
2017,Mercedes-Benz,CLA250,Compact Cars,Premium Gasoline,29.0,0.0,311.0,False,0.0,2250.0
2017,Volkswagen,Beetle,Compact Cars,Regular Gasoline,26.0,0.0,349.0,False,0.0,2050.0
2017,Honda,Civic 4Dr,Midsize Cars,Regular Gasoline,36.0,0.0,248.0,False,0.0,1500.0
2017,Nissan,Sentra,Midsize Cars,Regular Gasoline,32.0,0.0,278.0,False,0.0,1650.0
2017,Honda,Civic 5Dr Sport,Large Cars,Premium Gasoline,32.0,0.0,274.0,False,0.0,2050.0
2017,Ford,F150 Pickup 2WD FFV,Standard Pickup Trucks 2WD,Regular Gasoline,20.0,15.0,437.0,False,0.0,2650.0
2017,Ford,F150 Pickup 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,426.0,False,0.0,2550.0
2017,Ford,F150 2WD BASE PAYLOAD LT TIRE,Standard Pickup Trucks 2WD,Regular Gasoline,20.0,0.0,444.0,False,0.0,2650.0
2017,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,13.0,555.0,False,0.0,3300.0
2017,Ford,F150 RAPTOR 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,0.0,546.0,False,0.0,3300.0
